temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,surface_pressure,month,hour,heating_season,temp_x_wind,pm2_5
0.1,58,2.2,0.0,872.1,3,12,1,0.22000000000000003,23.2
7.9,91,8.8,0.0,867.9,5,6,0,69.52000000000001,5.1
14.6,59,13.6,0.0,871.1,6,9,0,198.56,13.5
-10.6,61,5.4,0.0,861.3,12,13,1,-57.24,42.7
-9.6,61,4.6,0.0,875.3,1,13,1,-44.16,41.8
20.4,59,7.4,0.0,867.1,8,20,0,150.96,4.5
-16.3,59,5.9,0.0,856.3,1,9,1,-96.17000000000002,41.6
-6.8,73,4.0,0.0,870.2,10,4,0,-27.2,19.0
9.2,50,8.1,0.0,860.8,9,19,0,74.52,3.5
14.4,56,9.0,0.0,867.5,9,12,0,129.6,7.2
13.6,74,3.4,0.0,865.8,6,7,0,46.239999999999995,17.9
3.8,14,19.2,0.0,873.3,4,15,0,72.96,6.4
14.1,91,5.8,0.0,869.0,6,22,0,81.78,11.2
21.3,65,10.5,0.0,868.7,7,15,0,223.65,4.7
-8.2,48,8.7,0.0,880.0,3,10,1,-71.33999999999999,13.1
12.7,23,10.0,0.0,880.4,5,11,0,127.0,14.8
-3.9,51,2.6,0.0,867.3,3,22,1,-10.14,15.8
23.9,44,2.8,0.0,870.7,7,20,0,66.91999999999999,7.8
8.8,72,9.1,0.0,875.4,9,19,0,80.08,6.8
-0.1,49,6.7,0.0,862.7,4,4,0,-0.67,26.2
-4.3,75,10.9,0.0,873.3,4,3,0,-46.87,8.9
20.1,50,2.5,0.0,869.9,7,20,0,50.25,2.6
-5.4,48,6.2,0.0,869.5,3,0,1,-33.480000000000004,28.5
-29.4,70,3.0,0.0,875.9,1,19,1,-88.19999999999999,57.2
15.4,56,17.6,0.0,874.0,6,15,0,271.04,10.8
-26.7,75,7.6,0.0,881.7,12,17,1,-202.92,24.3
7.7,97,5.2,0.5,862.7,9,6,0,40.04,6.8
-9.0,64,9.6,0.0,869.9,3,17,1,-86.39999999999999,8.7
4.4,43,2.4,0.0,856.9,4,23,0,10.56,42.3
11.5,25,11.7,0.0,869.5,10,15,0,134.54999999999998,1.4
3.6,40,1.8,0.0,877.9,4,10,0,6.48,10.7
-20.8,74,1.7,0.0,872.0,2,11,1,-35.36,62.9
16.8,78,2.2,0.5,868.5,7,3,0,36.96000000000001,11.1
-14.1,77,11.2,0.1,882.1,1,11,1,-157.92,10.8
6.7,43,13.0,0.0,860.2,5,4,0,87.10000000000001,6.1
-26.8,80,3.1,0.0,862.9,1,8,1,-83.08,76.6
18.0,68,2.8,0.0,863.2,7,23,0,50.4,10.2
-13.4,67,1.5,0.0,868.9,12,19,1,-20.1,82.2
15.1,55,10.9,0.0,869.9,9,13,0,164.59,3.4
-3.9,55,15.9,0.0,870.7,4,20,0,-62.01,4.2
3.8,76,5.1,0.0,873.4,9,5,0,19.38,32.9
15.0,40,10.9,0.0,869.0,6,20,0,163.5,18.1
-3.8,34,10.9,0.0,874.0,4,20,0,-41.42,8.9
17.6,38,16.0,0.0,866.1,9,14,0,281.6,6.0
3.1,66,4.7,0.0,866.1,5,2,0,14.57,15.9
-17.6,70,6.3,0.0,884.9,11,10,1,-110.88000000000001,29.2
22.8,44,7.7,0.0,864.1,7,21,0,175.56,17.0
21.3,48,7.8,0.1,865.1,7,16,0,166.14000000000001,21.4
-19.4,56,6.5,0.0,865.9,12,22,1,-126.1,18.6
-11.5,46,4.5,0.0,878.6,3,21,1,-51.75,36.2
21.3,44,18.6,0.0,872.4,9,12,0,396.18000000000006,2.3
1.4,18,19.9,0.0,875.2,4,14,0,27.859999999999996,6.1
-6.0,55,6.4,0.0,874.9,10,18,0,-38.400000000000006,17.1
10.7,93,9.4,0.0,862.6,8,0,0,100.58,12.3
23.0,54,15.0,0.0,869.2,7,17,0,345.0,6.2
-20.8,88,5.2,0.0,874.7,1,9,1,-108.16000000000001,72.6
11.7,91,5.4,0.0,867.7,7,2,0,63.18,16.0
14.3,53,10.1,0.1,875.4,9,13,0,144.43,3.5
8.3,71,8.7,0.0,870.7,9,2,0,72.21,1.7
-1.2,62,4.1,0.0,862.3,3,3,1,-4.919999999999999,17.5
6.4,86,6.8,0.0,864.9,9,22,0,43.52,4.0
12.8,58,8.5,0.0,871.3,9,12,0,108.80000000000001,1.9
0.5,58,11.2,0.0,877.5,2,17,1,5.6,10.6
3.0,64,3.3,0.0,879.1,10,23,0,9.899999999999999,13.9
2.6,65,2.2,0.0,869.7,10,8,0,5.720000000000001,18.7
-11.8,81,4.1,0.0,874.5,3,22,1,-48.379999999999995,68.0
-0.9,99,1.8,0.0,872.7,10,3,0,-1.62,10.2
19.5,69,2.5,0.0,867.6,7,9,0,48.75,13.7
17.4,74,5.0,0.0,871.8,8,21,0,87.0,10.1
-5.5,71,5.9,0.0,881.4,10,7,0,-32.45,10.4
-11.0,66,5.2,0.0,872.5,12,16,1,-57.2,5.7
-13.6,64,1.5,0.0,875.6,11,8,1,-20.4,55.8
2.5,29,9.1,0.0,873.3,10,20,0,22.75,12.7
16.2,49,18.0,0.0,873.7,6,17,0,291.59999999999997,12.1
4.5,37,1.2,0.0,876.2,5,8,0,5.3999999999999995,4.4
-14.4,87,8.3,0.1,863.4,1,8,1,-119.52000000000001,8.3
5.4,37,10.6,0.0,874.2,4,16,0,57.24,3.5
8.6,74,9.5,0.1,858.1,5,3,0,81.7,12.9
-18.8,76,11.1,0.0,869.1,2,2,1,-208.68,19.2
5.7,84,6.1,0.0,865.9,5,23,0,34.769999999999996,10.7
12.9,45,4.7,0.0,868.4,9,20,0,60.63,12.2
-19.3,66,0.5,0.0,861.0,2,5,1,-9.65,51.5
5.9,64,4.4,0.0,872.4,4,9,0,25.960000000000004,11.6
-2.7,47,8.9,0.0,866.0,3,19,1,-24.03,2.1
-10.1,63,6.4,0.0,872.9,3,6,1,-64.64,8.8
10.3,75,2.6,0.0,875.5,9,0,0,26.78,10.1
-14.6,72,0.6,0.0,882.2,12,17,1,-8.76,78.0
-13.7,74,5.2,0.1,881.1,1,14,1,-71.24,16.9
-5.9,80,10.0,0.0,864.5,11,19,1,-59.0,30.0
8.3,75,5.0,0.0,871.5,9,22,0,41.5,13.4
-23.0,80,5.4,0.0,878.4,12,4,1,-124.2,0.6
-2.3,85,4.1,0.0,877.1,5,4,0,-9.429999999999998,21.1
-1.1,76,7.2,0.0,876.3,10,12,0,-7.920000000000001,3.8
-24.3,92,0.9,0.0,871.9,3,6,1,-21.87,47.5
-24.9,86,2.4,0.0,873.9,3,1,1,-59.75999999999999,25.5
3.5,82,6.0,0.0,874.9,9,9,0,21.0,8.1
12.7,91,3.6,0.0,867.0,6,2,0,45.72,10.8
24.8,39,12.0,0.0,873.6,7,15,0,297.6,3.1
-29.1,86,2.9,0.0,867.2,1,8,1,-84.39,38.6
-2.8,41,10.8,0.0,871.5,3,20,1,-30.24,22.1
5.6,77,7.5,0.0,869.0,9,8,0,42.0,20.0
-10.3,56,6.5,0.0,885.9,11,15,1,-66.95,9.1
-10.4,62,5.1,0.0,857.1,11,2,1,-53.04,15.4
-14.4,77,14.2,0.0,867.2,11,0,1,-204.48,1.6
20.2,34,12.6,0.0,869.9,6,19,0,254.51999999999998,6.4
15.7,51,13.1,0.1,873.3,6,10,0,205.67,11.1
-6.2,35,5.4,0.0,875.3,11,17,1,-33.480000000000004,25.9
-12.5,80,3.0,0.0,866.7,12,8,1,-37.5,44.9
9.2,63,3.0,0.0,861.4,6,5,0,27.599999999999998,4.8
-9.2,27,14.7,0.0,877.3,3,15,1,-135.23999999999998,3.2
4.7,47,18.3,0.0,855.1,4,12,0,86.01,8.5
-16.6,77,4.8,0.1,869.4,1,17,1,-79.68,8.1
-0.5,84,6.5,0.0,864.8,10,7,0,-3.25,15.1
-6.1,61,8.7,0.0,864.4,3,0,1,-53.06999999999999,16.2
21.8,15,12.8,0.0,877.7,5,15,0,279.04,2.1
3.9,27,3.2,0.0,867.5,4,9,0,12.48,15.4
4.5,72,11.5,0.0,877.5,10,18,0,51.75,2.8
-13.0,65,5.4,0.0,880.9,1,13,1,-70.2,27.3
1.0,92,5.9,0.0,870.5,9,0,0,5.9,38.2
-6.5,55,4.2,0.0,870.0,11,7,1,-27.3,22.2
3.7,87,11.5,0.0,867.0,5,4,0,42.550000000000004,1.7
15.6,45,3.9,0.0,860.5,5,9,0,60.839999999999996,19.4
-21.5,74,7.2,0.0,872.4,1,19,1,-154.8,71.2
8.8,81,4.7,0.0,859.9,9,21,0,41.36000000000001,10.1
12.7,72,11.5,0.0,867.1,6,3,0,146.04999999999998,16.7
-6.1,57,22.2,0.0,879.5,2,13,1,-135.42,1.7
7.2,48,7.2,0.0,871.7,5,22,0,51.84,15.1
20.2,56,19.5,0.0,863.9,6,19,0,393.9,13.0
0.8,66,5.8,0.0,862.5,4,6,0,4.64,13.6
-9.5,46,4.0,0.0,878.8,3,21,1,-38.0,11.0
22.5,60,5.0,0.0,870.2,7,9,0,112.5,14.8
-13.3,81,5.5,0.0,870.3,11,23,1,-73.15,37.0
-1.5,79,7.6,0.0,870.2,4,3,0,-11.399999999999999,38.6
-9.9,60,8.1,0.0,887.3,2,16,1,-80.19,20.1
-19.7,87,1.8,0.0,880.4,1,20,1,-35.46,48.5
1.5,28,14.7,0.0,869.8,4,10,0,22.049999999999997,1.9
18.7,15,12.1,0.0,875.9,5,20,0,226.26999999999998,2.6
12.1,20,7.0,0.0,867.0,10,15,0,84.7,14.8
-17.0,88,9.7,0.0,869.7,12,1,1,-164.89999999999998,22.8
9.7,95,9.0,0.0,868.2,8,3,0,87.3,3.9
-16.0,62,5.8,0.0,876.8,3,7,1,-92.8,31.3
-4.9,28,4.7,0.0,860.8,4,6,0,-23.03,20.0
-29.7,71,2.4,0.0,877.6,2,2,1,-71.28,5.7
-0.5,80,4.4,0.0,868.2,10,1,0,-2.2,27.1
-17.8,67,5.4,0.0,863.8,1,7,1,-96.12,69.2
4.5,92,9.6,0.2,870.7,9,13,0,43.199999999999996,4.1
2.5,45,12.2,0.0,878.0,5,9,0,30.5,1.8
7.8,24,12.8,0.0,860.3,4,21,0,99.84,13.5
4.0,83,7.0,0.0,873.9,4,9,0,28.0,7.2
-14.7,50,6.9,0.0,872.6,3,2,1,-101.43,8.8
20.7,45,13.6,0.2,862.4,6,16,0,281.52,5.6
-6.2,51,5.6,0.0,865.9,3,5,1,-34.72,23.9
16.0,48,11.3,0.0,871.1,8,11,0,180.8,1.0
-10.8,82,9.0,0.0,875.6,12,18,1,-97.2,16.5
6.9,78,5.7,0.0,871.4,9,5,0,39.330000000000005,29.7
17.6,75,6.8,0.0,869.7,8,22,0,119.68,8.1
6.4,97,4.8,0.0,864.0,6,3,0,30.72,10.4
-16.2,72,2.1,0.0,863.9,2,3,1,-34.02,65.4
-18.8,70,2.7,0.0,873.2,12,1,1,-50.760000000000005,62.2
10.0,24,14.1,0.0,881.7,5,12,0,141.0,12.6
-19.1,82,6.2,0.0,871.4,3,6,1,-118.42000000000002,11.4
0.4,56,4.8,0.0,865.4,4,2,0,1.92,19.1
9.1,50,14.0,0.0,873.8,9,17,0,127.39999999999999,3.3
-18.9,58,5.9,0.0,876.2,12,4,1,-111.51,77.3
-8.3,75,5.7,0.0,874.3,3,19,1,-47.31,16.5
13.4,69,6.0,0.0,861.3,7,4,0,80.4,10.5
18.4,43,10.5,0.0,877.7,9,15,0,193.2,2.1
-5.0,46,8.8,0.0,862.4,3,1,1,-44.0,9.5
4.0,66,23.0,0.0,860.3,5,20,0,92.0,11.9
-14.9,70,10.4,0.0,876.3,12,13,1,-154.96,10.2
-25.1,75,0.9,0.0,870.6,12,6,1,-22.590000000000003,59.3
-16.5,57,12.6,0.0,860.6,1,8,1,-207.9,49.0
21.0,42,2.9,0.0,876.0,8,18,0,60.9,4.0
-20.6,75,2.5,0.0,880.1,11,2,1,-51.5,15.1
15.9,37,10.0,0.0,871.2,5,21,0,159.0,7.8
15.2,46,10.0,0.0,875.9,9,13,0,152.0,2.1
-6.1,85,4.7,0.0,875.4,11,7,1,-28.669999999999998,23.9
-1.7,59,11.1,0.0,873.8,3,16,1,-18.869999999999997,8.5
-14.1,56,2.8,0.0,876.6,12,16,1,-39.48,27.5
9.4,30,9.4,0.0,873.6,4,12,0,88.36000000000001,8.6
-6.3,53,5.0,0.0,875.3,11,15,1,-31.5,16.9
2.0,18,16.4,0.0,873.7,4,17,0,32.8,5.9
17.1,89,1.4,0.0,865.5,7,8,0,23.94,18.2
-17.5,63,5.5,0.0,875.3,3,5,1,-96.25,9.6
-1.2,71,2.7,0.0,877.3,10,11,0,-3.24,13.6
21.5,50,4.3,0.0,875.3,8,11,0,92.45,2.6
-22.0,55,5.1,0.0,876.3,1,9,1,-112.19999999999999,57.3
-15.2,79,6.9,0.0,866.7,12,20,1,-104.88,10.2
-8.5,54,6.6,0.0,872.9,4,3,0,-56.099999999999994,11.6
-8.5,63,5.8,0.0,871.1,3,8,1,-49.3,44.2
-19.4,77,3.3,0.0,873.0,12,5,1,-64.02,27.8
17.5,72,5.8,0.0,874.6,8,21,0,101.5,13.0
8.8,68,7.0,0.0,864.6,9,21,0,61.60000000000001,14.1
15.4,34,7.9,0.0,878.3,5,9,0,121.66000000000001,5.2
-34.1,69,13.0,0.0,876.2,11,5,1,-443.3,3.7
-21.0,68,1.8,0.0,884.4,1,11,1,-37.800000000000004,43.9
19.2,65,15.2,0.4,870.1,8,12,0,291.84,8.1
-0.9,72,7.9,0.0,878.4,4,7,0,-7.11,13.3
-19.7,83,3.1,0.0,873.9,1,3,1,-61.07,76.1
14.4,62,3.4,0.0,880.8,9,10,0,48.96,9.3
-0.4,81,9.4,0.0,869.2,3,8,1,-3.7600000000000002,7.2
9.3,45,9.9,0.3,863.2,5,10,0,92.07000000000001,3.9
-4.6,90,5.1,0.0,867.6,4,2,0,-23.459999999999997,38.2
-16.8,82,7.4,0.0,875.2,12,19,1,-124.32000000000001,12.4
-21.8,64,3.3,0.0,875.9,12,5,1,-71.94,25.8
-19.2,69,9.4,0.0,872.4,2,9,1,-180.48,30.6
-2.6,58,8.6,0.0,864.5,3,7,1,-22.36,7.8
-14.4,71,0.4,0.0,884.4,10,1,0,-5.760000000000001,76.1
17.7,41,5.7,0.0,867.8,6,22,0,100.89,6.7
-11.4,72,6.0,0.0,877.3,11,10,1,-68.4,7.4
-3.5,81,13.2,0.0,870.9,4,8,0,-46.199999999999996,2.4
12.1,47,3.9,0.0,869.9,6,4,0,47.19,10.1
-0.0,78,8.6,0.0,875.3,10,7,0,-0.0,29.9
13.1,78,4.8,0.0,870.4,7,0,0,62.879999999999995,12.9
8.9,70,11.9,0.0,871.7,9,19,0,105.91000000000001,5.5
2.8,47,11.6,0.0,873.9,4,10,0,32.48,13.0
-8.0,89,7.7,0.0,878.0,11,4,1,-61.6,1.8
6.2,53,4.8,0.0,859.6,4,22,0,29.759999999999998,16.8
12.4,99,1.5,0.0,870.4,8,3,0,18.6,16.1
-19.0,81,3.9,0.0,870.9,2,6,1,-74.1,9.3
14.1,97,2.4,0.0,870.5,7,7,0,33.839999999999996,16.2
-25.5,61,7.2,0.0,873.5,2,6,1,-183.6,72.9
-22.0,80,2.9,0.0,882.9,1,22,1,-63.8,58.3
-2.9,57,4.0,0.0,871.9,4,1,0,-11.6,19.4
17.0,78,0.6,0.0,866.4,8,8,0,10.2,13.5
-19.6,78,4.7,0.0,871.5,12,19,1,-92.12,54.5
-13.9,73,6.5,0.0,875.8,3,8,1,-90.35000000000001,51.2
0.4,53,8.9,0.0,863.1,10,4,0,3.5600000000000005,15.0
23.9,53,10.8,0.4,869.3,8,14,0,258.12,7.8
-24.5,77,4.2,0.0,871.9,1,5,1,-102.9,66.1
22.7,42,6.4,0.0,860.6,6,19,0,145.28,10.0
1.3,71,13.0,0.0,874.1,4,1,0,16.900000000000002,7.2
-17.4,66,4.0,0.0,863.7,11,18,1,-69.6,49.9
-3.3,53,6.3,0.0,878.6,4,23,0,-20.79,20.1
0.7,46,8.2,0.0,865.9,10,20,0,5.739999999999999,31.5
-24.6,57,9.6,0.0,870.1,12,17,1,-236.16,2.3
-1.4,93,10.5,0.1,869.5,10,5,0,-14.7,14.6
-11.7,55,9.0,0.0,886.7,11,13,1,-105.3,12.5
6.6,31,8.7,0.0,872.2,5,9,0,57.419999999999995,2.2
9.6,55,7.7,0.0,873.5,10,17,0,73.92,2.6
-15.2,68,8.6,0.0,877.6,2,15,1,-130.72,11.8
-15.1,63,4.0,0.0,878.7,3,8,1,-60.4,35.6
4.5,17,21.7,0.0,874.8,4,13,0,97.64999999999999,9.4
6.7,36,6.1,0.0,865.8,10,19,0,40.87,12.1
-5.7,61,8.2,0.0,867.1,11,16,1,-46.739999999999995,14.6
21.7,38,13.5,0.0,870.0,7,19,0,292.95,3.0
-15.8,77,8.0,0.0,875.3,12,8,1,-126.4,46.2
7.4,89,6.5,0.0,872.4,6,3,0,48.1,12.6
-16.2,74,6.6,0.0,877.6,1,16,1,-106.91999999999999,14.6
-19.9,97,0.4,0.0,881.3,1,3,1,-7.96,43.8
-10.8,67,8.1,0.0,876.7,12,13,1,-87.48,8.2
5.7,43,6.9,0.0,870.1,10,11,0,39.330000000000005,15.0
-5.5,77,6.0,0.0,884.0,10,1,0,-33.0,15.3
12.9,81,3.7,0.0,868.9,8,3,0,47.730000000000004,12.6
-16.7,83,6.4,0.1,877.0,2,20,1,-106.88,14.9
-6.6,67,4.0,0.0,860.3,11,7,1,-26.4,19.1
-19.4,57,5.9,0.0,877.9,12,12,1,-114.46,83.6
7.0,48,6.8,0.0,870.5,5,6,0,47.6,8.0
-2.5,71,5.4,0.0,873.5,10,5,0,-13.5,15.8
3.2,84,5.4,0.0,867.5,9,6,0,17.28,16.7
-10.2,64,7.9,0.0,869.0,11,7,1,-80.58,39.7
-1.8,49,6.8,0.0,865.9,3,1,1,-12.24,18.7
11.6,44,11.8,0.0,867.1,6,20,0,136.88,2.8
8.7,49,9.9,0.0,860.6,9,2,0,86.13,6.5
13.8,14,9.8,0.0,884.6,5,13,0,135.24,3.0
3.5,56,3.9,0.0,867.8,10,9,0,13.65,30.0
6.5,55,20.7,0.0,874.6,9,16,0,134.54999999999998,2.1
10.7,65,6.1,0.0,868.8,8,0,0,65.27,5.0
6.0,57,7.9,0.0,880.3,10,18,0,47.400000000000006,7.9
-25.6,74,10.9,0.0,869.6,1,19,1,-279.04,13.8
17.5,71,20.5,0.0,868.6,7,19,0,358.75,2.5
4.2,94,12.2,0.1,869.5,10,8,0,51.24,2.2
7.8,59,6.4,0.0,870.2,10,19,0,49.92,10.8
11.8,55,9.7,0.0,867.2,6,7,0,114.46,11.4
-3.3,35,4.1,0.0,871.1,3,4,1,-13.529999999999998,16.1
-5.9,58,6.7,0.0,865.0,11,3,1,-39.53,20.8
-8.9,86,6.4,0.0,872.2,12,13,1,-56.96000000000001,15.2
17.3,78,5.2,0.0,864.4,7,0,0,89.96000000000001,11.4
18.8,55,10.3,0.0,871.3,8,15,0,193.64000000000001,3.1
-11.8,59,5.8,0.0,858.9,12,19,1,-68.44,50.4
-6.7,76,22.5,0.1,867.3,3,22,1,-150.75,2.0
-12.3,61,6.5,0.0,866.7,1,21,1,-79.95,27.2
-10.7,69,6.4,0.0,877.5,11,11,1,-68.48,6.9
-6.1,83,7.2,0.0,878.2,10,4,0,-43.92,2.8
14.3,13,22.5,0.0,863.9,4,14,0,321.75,4.3
12.6,92,5.4,0.0,866.1,8,3,0,68.04,12.6
-24.2,72,4.6,0.0,873.8,1,9,1,-111.32,68.9
9.4,80,3.8,0.0,867.0,9,5,0,35.72,11.7
11.6,91,9.1,0.0,871.7,8,8,0,105.55999999999999,2.4
2.9,29,11.3,0.0,871.0,3,16,1,32.77,2.8
18.5,17,10.2,0.0,876.3,5,16,0,188.7,12.1
-13.0,63,4.0,0.0,872.9,3,12,1,-52.0,13.3
-21.9,71,4.2,0.0,871.4,1,18,1,-91.98,31.0
16.1,67,7.2,0.0,862.0,7,5,0,115.92000000000002,9.4
-3.4,82,7.0,0.0,868.0,4,22,0,-23.8,10.2
17.4,74,5.0,0.0,864.1,7,2,0,87.0,24.6
-9.4,57,9.0,0.0,865.9,2,14,1,-84.60000000000001,9.9
7.9,97,4.0,0.1,863.9,6,0,0,31.6,9.6
-10.5,50,5.5,0.0,878.6,2,23,1,-57.75,23.3
-20.5,83,9.8,0.0,866.7,3,9,1,-200.9,25.0
21.2,54,16.3,0.0,871.5,8,17,0,345.56,7.0
21.3,54,6.4,0.0,867.2,6,8,0,136.32000000000002,16.1
6.8,74,2.5,0.0,864.6,9,3,0,17.0,20.3
12.4,95,5.8,0.0,865.2,8,1,0,71.92,15.1
-23.1,81,8.0,0.0,880.4,2,6,1,-184.8,8.8
12.1,92,2.3,0.0,867.6,8,3,0,27.83,11.8
5.9,93,5.4,0.0,869.8,8,5,0,31.860000000000003,10.1
13.0,43,7.5,0.0,869.8,9,14,0,97.5,2.7
9.1,60,11.9,0.0,861.4,5,8,0,108.28999999999999,7.7
-11.5,70,4.0,0.0,879.5,10,3,0,-46.0,24.4
-22.2,79,4.3,0.0,862.7,1,4,1,-95.46,17.2
-14.8,61,9.2,0.0,879.4,2,18,1,-136.16,13.1
27.5,38,1.3,0.0,870.2,7,13,0,35.75,14.6
10.2,78,7.6,0.0,863.5,9,3,0,77.52,6.4
-25.2,89,2.7,0.0,867.0,3,7,1,-68.04,60.1
7.9,83,8.5,0.4,878.7,9,9,0,67.15,6.1
-4.4,65,10.5,0.0,874.6,4,1,0,-46.2,5.7
-1.9,34,6.2,0.0,871.5,3,1,1,-11.78,16.1
25.0,48,2.6,0.1,867.1,8,13,0,65.0,4.8
-0.4,66,4.5,0.0,871.5,3,11,1,-1.8,22.2
4.2,37,10.5,0.0,869.9,11,13,1,44.1,8.8
-16.4,82,2.4,0.0,871.7,2,3,1,-39.35999999999999,22.6
-22.8,70,1.9,0.0,867.2,12,9,1,-43.32,57.0
-12.0,74,5.1,0.0,865.3,11,1,1,-61.199999999999996,38.3
19.4,40,14.0,0.0,872.9,6,14,0,271.59999999999997,7.3
14.9,88,7.9,0.0,866.5,8,3,0,117.71000000000001,6.2
8.3,51,12.8,0.0,873.6,9,18,0,106.24000000000001,3.3
-3.4,83,20.0,0.1,867.3,3,0,1,-68.0,2.8
-13.9,57,0.6,0.0,870.6,1,12,1,-8.34,71.0
-6.4,79,5.1,0.0,878.7,10,7,0,-32.64,3.0
12.7,34,9.5,0.0,865.0,4,10,0,120.64999999999999,7.1
15.3,92,1.7,0.1,871.9,8,21,0,26.01,21.5
10.9,52,8.5,0.0,873.3,9,21,0,92.65,12.0
-9.8,47,8.7,0.0,881.9,2,16,1,-85.26,10.4
14.0,96,13.5,0.0,861.2,8,22,0,189.0,5.9
-16.8,84,6.1,0.0,865.2,3,6,1,-102.48,29.3
-12.5,70,5.0,0.0,874.4,1,13,1,-62.5,31.2
-0.1,89,16.2,0.0,861.5,3,5,1,-1.62,5.6
12.9,87,8.3,0.0,864.1,8,1,0,107.07000000000001,15.1
-36.6,92,0.9,0.0,873.6,1,2,1,-32.940000000000005,48.4
-41.2,85,12.0,0.0,867.1,2,8,1,-494.40000000000003,34.7
-26.3,76,10.8,0.0,874.4,2,9,1,-284.04,56.3
-18.9,75,13.8,0.0,863.9,3,3,1,-260.82,13.6
18.3,15,9.8,0.0,869.0,5,13,0,179.34000000000003,1.8
9.9,75,3.0,0.0,870.0,6,0,0,29.700000000000003,12.1
-2.4,24,8.0,0.0,873.1,3,10,1,-19.2,3.8
-18.6,82,5.9,0.0,880.9,1,19,1,-109.74000000000001,25.8
11.6,94,3.6,0.0,866.7,6,3,0,41.76,10.2
-2.7,47,2.2,0.0,874.0,4,9,0,-5.940000000000001,5.7
18.6,72,0.6,0.0,865.5,8,22,0,11.16,26.8
11.9,87,6.6,0.0,864.6,6,3,0,78.53999999999999,9.5
28.0,31,15.9,0.0,875.9,9,14,0,445.2,4.9
-20.2,53,1.1,0.0,878.0,11,10,1,-22.220000000000002,38.9
0.2,42,6.0,0.0,868.9,3,23,1,1.2000000000000002,12.9
8.3,17,14.4,0.0,874.4,4,17,0,119.52000000000001,1.4
12.7,48,7.3,0.0,873.3,5,12,0,92.71,9.7
6.2,91,3.5,0.0,859.0,9,5,0,21.7,3.2
13.2,21,6.5,0.0,869.7,4,9,0,85.8,6.1
-16.1,65,4.0,0.0,872.5,1,11,1,-64.4,83.4
-2.4,99,3.6,0.0,872.1,10,7,0,-8.64,24.2
19.8,41,4.7,0.0,868.2,8,16,0,93.06,3.0
10.6,43,8.0,0.0,870.0,10,21,0,84.8,16.8
-1.3,99,0.8,0.0,872.6,10,4,0,-1.04,9.9
2.9,55,2.2,0.0,874.9,10,23,0,6.38,24.0
-24.3,70,8.3,0.0,871.5,1,6,1,-201.69000000000003,18.0
7.9,36,2.0,0.0,869.4,5,9,0,15.8,4.2
9.3,89,2.0,0.0,868.4,8,6,0,18.6,18.8
17.0,42,9.7,0.0,867.7,9,22,0,164.89999999999998,5.9
-15.5,56,3.4,0.0,870.9,12,2,1,-52.699999999999996,44.0
21.6,60,6.9,0.0,867.9,6,22,0,149.04000000000002,23.1
0.8,85,5.9,0.0,874.0,9,1,0,4.720000000000001,7.8
-16.4,89,6.9,0.0,874.1,3,4,1,-113.16,11.6
1.8,23,8.7,0.0,861.1,3,19,1,15.659999999999998,12.3
11.4,53,11.8,0.0,858.4,5,18,0,134.52,5.8
-3.3,40,2.5,0.0,872.1,4,0,0,-8.25,46.9
-22.2,39,6.9,0.0,876.8,12,3,1,-153.18,65.2
10.8,96,5.8,0.0,866.0,8,5,0,62.64,10.5
11.5,27,13.2,0.0,852.9,4,23,0,151.79999999999998,6.6
23.9,56,4.8,0.0,863.7,7,20,0,114.71999999999998,10.8
-14.9,60,4.1,0.0,857.3,12,22,1,-61.089999999999996,41.2
14.9,91,11.3,0.8,870.5,8,4,0,168.37,8.1
-17.7,76,7.8,0.0,883.0,11,22,1,-138.06,12.8
22.2,37,19.5,0.0,877.0,9,12,0,432.9,6.1
13.3,98,5.4,0.0,869.4,7,3,0,71.82000000000001,16.6
17.8,43,14.0,0.0,868.1,6,14,0,249.20000000000002,7.7
12.0,78,6.8,0.0,873.0,8,3,0,81.6,12.2
-20.5,67,10.0,0.0,881.9,2,16,1,-205.0,4.4
14.2,58,9.8,0.0,869.4,6,22,0,139.16,15.4
-1.9,56,0.4,0.0,864.3,2,16,1,-0.76,11.1
0.5,42,11.9,0.0,862.4,4,8,0,5.95,11.0
-0.4,74,8.1,0.0,872.4,10,23,0,-3.24,1.9
18.0,18,10.7,0.0,874.7,5,10,0,192.6,4.6
20.5,61,9.4,0.0,867.0,8,12,0,192.70000000000002,10.7
-20.1,78,5.8,0.0,875.2,1,18,1,-116.58,36.8
7.0,88,14.0,0.1,867.0,9,20,0,98.0,8.9
-22.0,80,4.6,0.0,870.7,1,1,1,-101.19999999999999,36.2
12.9,25,19.7,0.0,862.3,4,13,0,254.13,7.4
-4.8,73,1.1,0.0,874.0,3,3,1,-5.28,20.3
13.6,40,9.4,0.0,868.3,9,20,0,127.84,5.9
-19.5,77,2.3,0.0,872.8,12,6,1,-44.849999999999994,28.1
-1.7,71,8.8,0.0,880.2,10,3,0,-14.96,2.9
-23.4,76,3.8,0.0,885.8,1,1,1,-88.91999999999999,72.4
-3.5,83,9.3,0.0,880.5,10,6,0,-32.550000000000004,2.8
-20.2,81,9.4,0.1,875.1,11,9,1,-189.88,11.0
-7.0,62,2.8,0.0,871.3,1,15,1,-19.599999999999998,20.0
5.9,77,4.3,0.0,870.3,8,3,0,25.37,4.1
-2.6,71,7.4,0.0,870.8,10,8,0,-19.240000000000002,7.1
